"Banchero, Paolo",215,-0.44,"Banchero, Paolo",ORL,20,72,33.7,20.0,1.18,.298,6.9,3.7,0.82,0.54,.427,15.6,.738,7.4,2.8,2.2,0.46,-0.41,0.43,-0.09,-0.40,-0.20,-1.46,-1.26,-1.02
"Joe, Isaiah",216,-0.44,"Joe, Isaiah",OKC,23,74,19.1,9.4,2.19,.408,2.4,1.2,0.65,0.11,.439,6.9,.820,1.4,0.5,1.4,-1.15,0.52,-1.43,-1.21,-0.83,-1.05,-0.54,0.06,1.67
"Nembhard, Andrew",217,-0.44,"Nembhard, Andrew",IND,22,75,27.6,9.5,1.23,.350,2.7,4.6,0.93,0.17,.441,8.6,.790,0.8,1.7,2.4,-1.14,-0.37,-1.32,0.27,-0.11,-0.92,-0.64,-0.03,0.30
"Bullock, Reggie",218,-0.45,"Bullock, Reggie",DAL,31,78,30.3,7.2,1.94,.380,3.6,1.4,0.69,0.17,.409,6.0,.703,0.5,0.5,2.1,-1.48,0.29,-0.92,-1.13,-0.72,-0.93,-0.72,-0.13,1.75
"Bassey, Charles",219,-0.45,"Bassey, Charles",SAS,22,35,14.5,5.7,0.09,.375,5.5,1.4,0.46,0.94,.644,3.9,.595,1.1,1.2,2.1,-1.71,-1.43,-0.14,-1.14,-1.31,0.58,0.80,-0.60,0.91
"Payton II, Gary",220,-0.45,"Payton II, Gary",GSW,30,22,16.8,4.6,0.59,.500,3.1,1.4,0.95,0.23,.594,3.1,.857,0.3,0.7,2.0,-1.88,-0.96,-1.12,-1.14,-0.05,-0.82,0.43,0.04,1.45
"Gordon, Eric",221,-0.45,"Gordon, Eric",LAC,34,69,28.5,12.4,1.91,.371,1.9,2.7,0.62,0.36,.446,9.5,.821,2.5,1.5,1.1,-0.69,0.26,-1.61,-0.57,-0.89,-0.55,-0.64,0.13,0.51
"Winslow, Justise",222,-0.45,"Winslow, Justise",POR,26,29,26.8,6.8,0.48,.318,5.0,3.4,1.03,0.38,.411,6.8,.714,1.0,1.5,3.1,-1.55,-1.06,-0.35,-0.25,0.15,-0.52,-0.79,-0.23,0.54
"York, Gabe",223,-0.45,"York, Gabe",IND,29,3,18.6,8.0,2.00,.333,2.0,1.7,0.67,0.00,.381,7.0,1.000,0.7,0.0,1.7,-1.36,0.35,-1.59,-1.01,-0.78,-1.26,-1.11,0.35,2.32
"Isaac, Jonathan",224,-0.45,"Isaac, Jonathan",ORL,25,11,11.3,5.0,0.55,.400,4.0,0.5,1.27,0.36,.415,4.8,.556,0.8,0.4,0.5,-1.82,-1.00,-0.77,-1.51,0.75,-0.55,-0.54,-0.55,1.88
"Williams, Grant",225,-0.45,"Williams, Grant",BOS,24,79,25.9,8.1,1.46,.395,4.6,1.7,0.52,0.39,.454,6.0,.770,1.5,1.0,2.4,-1.34,-0.16,-0.53,-1.01,-1.16,-0.49,-0.35,-0.13,1.07
"Alvarado, Jose",226,-0.46,"Alvarado, Jose",NOR,24,61,21.5,9.0,1.36,.336,2.3,3.0,1.10,0.16,.411,8.0,.813,1.3,1.3,2.0,-1.20,-0.25,-1.46,-0.40,0.31,-0.94,-0.93,0.04,0.72
"Ingles, Joe",227,-0.46,"Ingles, Joe",MIL,35,46,22.7,6.9,1.80,.409,2.8,3.3,0.72,0.13,.434,5.4,.857,0.5,1.2,1.6,-1.53,0.16,-1.27,-0.30,-0.65,-1.01,-0.46,0.06,0.88
"Reddish, Cam",228,-0.46,"Reddish, Cam",POR,23,40,24.7,9.7,1.13,.313,2.2,1.4,0.98,0.35,.444,7.8,.853,1.9,1.2,1.8,-1.10,-0.46,-1.51,-1.12,0.00,-0.58,-0.55,0.26,0.91
"Brooks, Dillon",229,-0.46,"Brooks, Dillon",MEM,26,73,30.3,14.3,1.96,.326,3.3,2.6,0.89,0.22,.396,13.6,.779,2.1,1.4,3.3,-0.39,0.31,-1.04,-0.61,-0.22,-0.83,-1.86,-0.13,0.61
"Thybulle, Matisse",230,-0.46,"Thybulle, Matisse",POR,25,71,16.9,4.1,0.76,.365,2.0,0.7,1.17,0.45,.435,3.6,.679,0.4,0.3,1.6,-1.95,-0.80,-1.60,-1.42,0.49,-0.38,-0.30,-0.14,1.91
"Hyland, Bones",231,-0.47,"Hyland, Bones",LAC,22,56,19.4,11.8,2.09,.371,2.4,3.1,0.70,0.27,.399,10.2,.843,1.8,1.5,1.7,-0.78,0.43,-1.42,-0.39,-0.71,-0.74,-1.35,0.20,0.56
"Mann, Terance",232,-0.47,"Mann, Terance",LAC,26,81,23.1,8.8,0.95,.389,3.4,2.3,0.52,0.27,.520,6.5,.780,1.5,1.0,1.8,-1.24,-0.63,-1.01,-0.74,-1.16,-0.73,0.22,-0.09,1.13
"Scrubb, Jay",233,-0.48,"Scrubb, Jay",ORL,22,2,15.1,6.5,1.00,1.000,3.0,0.5,1.00,0.50,.714,3.5,.500,1.0,1.5,1.0,-1.59,-0.58,-1.18,-1.53,0.06,-0.28,1.06,-0.82,0.52
"Bamba, Mohamed",234,-0.48,"Bamba, Mohamed",LAL,24,49,15.7,6.6,0.98,.387,4.6,0.9,0.27,0.88,.483,4.9,.661,1.3,0.6,2.1,-1.57,-0.60,-0.51,-1.33,-1.80,0.46,-0.08,-0.49,1.58
"Champagnie, Julian",235,-0.48,"Champagnie, Julian",SAS,21,17,18.8,9.7,1.94,.402,3.5,0.6,0.35,0.29,.454,7.6,.824,1.0,0.6,1.5,-1.10,0.29,-0.96,-1.49,-1.58,-0.69,-0.44,0.06,1.54
"Samanic, Luka",236,-0.48,"Samanic, Luka",UTA,22,7,23.0,9.9,1.14,.258,4.3,2.1,0.86,0.29,.456,8.1,.692,1.9,1.4,2.4,-1.08,-0.45,-0.65,-0.80,-0.30,-0.70,-0.44,-0.55,0.60
"Dosunmu, Ayo",237,-0.48,"Dosunmu, Ayo",CHI,22,81,26.0,8.5,0.73,.312,2.7,2.5,0.77,0.32,.493,7.0,.805,1.0,1.2,2.2,-1.28,-0.83,-1.29,-0.62,-0.53,-0.63,-0.02,0.00,0.85
"Connaughton, Pat",238,-0.49,"Connaughton, Pat",MIL,29,61,23.7,7.6,1.79,.339,4.6,1.3,0.61,0.18,.392,6.9,.659,0.7,0.5,1.1,-1.41,0.15,-0.50,-1.19,-0.94,-0.91,-0.99,-0.27,1.67
"Walker, Lonnie",239,-0.49,"Walker, Lonnie",LAL,24,56,23.2,11.6,1.63,.365,1.9,1.1,0.54,0.30,.448,9.4,.856,1.9,0.8,1.3,-0.80,0.00,-1.61,-1.24,-1.11,-0.67,-0.61,0.27,1.33
"Sexton, Collin",240,-0.50,"Sexton, Collin",UTA,23,48,23.9,14.3,1.00,.393,2.2,2.9,0.56,0.13,.505,9.8,.819,4.1,1.8,2.3,-0.40,-0.58,-1.51,-0.47,-1.05,-1.02,0.15,0.21,0.22
"Umude, Stanley",241,-0.50,"Umude, Stanley",DET,23,1,2.1,2.0,0.00,.000,0.0,0.0,1.00,1.00,.000,1.0,1.000,2.0,0.0,0.0,-2.27,-1.51,-2.41,-1.75,0.06,0.70,-0.70,1.08,2.32
"Achiuwa, Precious",242,-0.50,"Achiuwa, Precious",TOR,23,56,20.5,9.2,0.52,.269,5.9,0.9,0.54,0.54,.485,7.3,.706,2.3,1.1,1.8,-1.18,-1.03,0.03,-1.35,-1.11,-0.21,-0.10,-0.58,1.05
"Love, Kevin",243,-0.51,"Love, Kevin",MIA,34,63,19.7,8.1,1.57,.333,6.3,1.8,0.25,0.19,.390,6.8,.879,1.4,1.1,1.5,-1.34,-0.05,0.19,-0.93,-1.83,-0.89,-0.99,0.30,0.98
"Okoro, Isaac",244,-0.51,"Okoro, Isaac",CLE,21,76,21.7,6.4,0.82,.363,2.4,1.1,0.74,0.39,.494,4.7,.757,1.4,0.6,2.1,-1.59,-0.75,-1.41,-1.24,-0.60,-0.49,-0.01,-0.17,1.66
"Mathurin, Bennedict",245,-0.51,"Mathurin, Bennedict",IND,20,78,28.5,16.7,1.28,.323,4.1,1.5,0.62,0.17,.434,12.2,.830,5.8,1.9,2.1,-0.04,-0.32,-0.73,-1.09,-0.91,-0.93,-1.02,0.46,-0.02
"Reed, Paul",246,-0.51,"Reed, Paul",PHI,23,69,10.9,4.2,0.01,.167,3.8,0.4,0.67,0.74,.593,3.0,.745,0.7,0.7,1.8,-1.94,-1.49,-0.85,-1.57,-0.78,0.18,0.41,-0.12,1.54
"Kleber, Maxi",247,-0.51,"Kleber, Maxi",DAL,30,37,25.1,5.9,1.05,.348,3.6,1.4,0.32,0.81,.456,4.6,.711,1.0,0.7,2.3,-1.67,-0.53,-0.91,-1.12,-1.65,0.33,-0.25,-0.26,1.44
"Robinson-Earl, Jeremiah",248,-0.52,"Robinson-Earl, Jeremiah",OKC,22,43,18.9,6.8,0.86,.333,4.2,1.0,0.56,0.26,.444,5.8,.833,1.0,0.5,1.7,-1.54,-0.71,-0.69,-1.30,-1.06,-0.76,-0.41,0.08,1.76
"Sochan, Jeremy",249,-0.52,"Sochan, Jeremy",SAS,19,56,26.0,11.0,0.59,.246,5.3,2.5,0.77,0.39,.453,9.9,.698,2.1,1.7,2.5,-0.91,-0.96,-0.24,-0.62,-0.53,-0.49,-0.57,-0.58,0.24
"Green, Josh",250,-0.52,"Green, Josh",DAL,22,60,25.7,9.1,1.13,.402,3.0,1.7,0.70,0.08,.537,6.4,.723,1.6,1.2,2.6,-1.19,-0.46,-1.16,-0.99,-0.70,-1.10,0.37,-0.33,0.88
"Livers, Isaiah",251,-0.52,"Livers, Isaiah",DET,24,52,23.1,6.7,1.42,.365,2.8,0.8,0.54,0.54,.417,5.5,.821,0.8,0.6,2.0,-1.56,-0.19,-1.28,-1.40,-1.11,-0.21,-0.60,0.03,1.63
"Vincent, Gabe",252,-0.52,"Vincent, Gabe",MIA,26,69,25.8,9.4,1.72,.334,2.2,2.4,0.90,0.07,.401,8.3,.872,1.1,1.3,2.3,-1.15,0.09,-1.52,-0.66,-0.19,-1.12,-1.08,0.21,0.72
"Griffin, A.J.",253,-0.52,"Griffin, A.J.",ATL,19,72,19.5,8.9,1.40,.390,2.1,1.0,0.58,0.17,.466,7.4,.894,0.7,0.6,1.2,-1.22,-0.21,-1.54,-1.30,-0.99,-0.93,-0.29,0.16,1.62
"Curry, Seth",254,-0.53,"Curry, Seth",BKN,32,61,19.9,9.2,1.54,.405,1.6,1.6,0.59,0.11,.463,7.4,.927,0.9,0.8,1.6,-1.18,-0.08,-1.74,-1.03,-0.98,-1.04,-0.32,0.30,1.32
"Williams, Jaylin",255,-0.53,"Williams, Jaylin",OKC,20,50,18.9,5.9,0.94,.395,5.0,1.7,0.58,0.24,.436,4.8,.696,1.1,0.7,2.3,-1.68,-0.64,-0.35,-1.00,-1.00,-0.79,-0.40,-0.32,1.43
"Hachimura, Rui",256,-0.53,"Hachimura, Rui",LAL,24,64,23.3,11.2,0.83,.321,4.5,0.9,0.31,0.41,.485,9.3,.748,1.9,0.9,1.1,-0.87,-0.74,-0.58,-1.34,-1.68,-0.47,-0.13,-0.28,1.29
"Green, Javonte",257,-0.53,"Green, Javonte",CHI,29,32,15.0,5.2,0.41,.371,2.8,0.7,0.75,0.66,.565,3.4,.667,1.4,0.6,1.6,-1.79,-1.13,-1.28,-1.43,-0.57,0.02,0.32,-0.52,1.57
"Wade, Dean",258,-0.53,"Wade, Dean",CLE,26,44,20.3,4.7,1.02,.354,3.4,0.8,0.64,0.48,.412,4.0,.652,0.5,0.4,2.0,-1.86,-0.56,-1.00,-1.37,-0.86,-0.33,-0.47,-0.22,1.86
"Maledon, Theo",259,-0.54,"Maledon, Theo",CHA,21,44,19.4,6.7,0.64,.295,2.8,3.5,0.84,0.27,.402,5.8,.851,1.7,1.3,1.4,-1.56,-0.92,-1.26,-0.22,-0.34,-0.73,-0.75,0.23,0.71
"Harris, Joe",260,-0.54,"Harris, Joe",BKN,31,74,20.6,7.6,1.92,.426,2.2,1.4,0.46,0.18,.457,5.9,.643,0.4,0.6,1.9,-1.42,0.27,-1.50,-1.14,-1.31,-0.92,-0.32,-0.17,1.65
"Lyles, Trey",261,-0.54,"Lyles, Trey",SAC,27,74,16.9,7.6,1.18,.363,4.0,0.9,0.36,0.42,.459,5.5,.815,1.7,0.9,1.3,-1.42,-0.42,-0.75,-1.35,-1.55,-0.44,-0.27,0.06,1.28
"Jerome, Ty",262,-0.54,"Jerome, Ty",GSW,25,45,18.1,6.9,0.78,.389,1.8,3.0,0.51,0.11,.488,5.4,.927,0.9,0.7,1.4,-1.53,-0.79,-1.69,-0.43,-1.18,-1.04,-0.06,0.31,1.52
"Powell, Dwight",263,-0.55,"Powell, Dwight",DAL,31,76,19.2,6.7,0.00,.000,4.1,0.9,0.63,0.34,.732,3.5,.667,2.2,0.9,2.8,-1.56,-1.51,-0.72,-1.35,-0.87,-0.59,1.16,-0.81,1.29
"Kuminga, Jonathan",264,-0.55,"Kuminga, Jonathan",GSW,20,67,20.8,9.9,0.81,.370,3.4,1.9,0.61,0.45,.525,7.4,.652,2.1,1.4,2.3,-1.06,-0.76,-0.99,-0.92,-0.92,-0.38,0.31,-0.84,0.62
"Lamb, Anthony",265,-0.55,"Lamb, Anthony",GSW,24,62,19.2,6.7,1.18,.367,3.5,1.5,0.45,0.32,.471,5.1,.767,1.0,0.9,2.2,-1.56,-0.42,-0.98,-1.06,-1.33,-0.63,-0.17,-0.10,1.27
"Hauser, Sam",266,-0.55,"Hauser, Sam",BOS,25,80,16.1,6.4,1.75,.418,2.6,0.9,0.36,0.26,.455,5.0,.706,0.2,0.4,1.2,-1.60,0.11,-1.36,-1.35,-1.55,-0.75,-0.28,-0.06,1.87
"Prince, Taurean",267,-0.55,"Prince, Taurean",MIN,28,55,22.5,9.2,1.42,.388,2.5,1.5,0.56,0.27,.467,7.1,.844,1.4,1.3,2.3,-1.17,-0.19,-1.40,-1.07,-1.04,-0.73,-0.28,0.16,0.75
"Payne, Cameron",268,-0.56,"Payne, Cameron",PHO,28,48,20.2,10.3,1.42,.368,2.2,4.5,0.69,0.17,.415,9.4,.766,1.3,1.7,1.8,-1.01,-0.19,-1.50,0.23,-0.73,-0.93,-1.04,-0.13,0.29
"Wiseman, James",269,-0.56,"Wiseman, James",DET,21,45,19.3,10.0,0.09,.200,5.9,0.7,0.16,0.60,.558,7.5,.701,2.2,1.1,2.4,-1.05,-1.42,0.03,-1.45,-2.08,-0.09,0.66,-0.59,0.96
"Niang, Georges",270,-0.56,"Niang, Georges",PHI,29,78,19.4,8.2,1.97,.401,2.4,1.0,0.38,0.18,.442,6.4,.867,0.6,0.7,1.9,-1.33,0.32,-1.44,-1.31,-1.50,-0.91,-0.47,0.10,1.49
"Marshall, Naji",271,-0.56,"Marshall, Naji",NOR,24,78,23.1,9.0,0.85,.301,3.6,2.4,0.69,0.18,.433,7.3,.789,2.2,1.2,1.5,-1.21,-0.72,-0.93,-0.67,-0.72,-0.91,-0.63,-0.08,0.82
"Shamet, Landry",272,-0.56,"Shamet, Landry",PHO,25,40,20.2,8.7,1.88,.375,1.7,2.3,0.65,0.13,.375,7.5,.882,1.3,0.9,1.5,-1.26,0.23,-1.73,-0.72,-0.82,-1.02,-1.25,0.28,1.24
"Merrill, Sam",273,-0.56,"Merrill, Sam",CLE,26,5,11.7,5.0,1.00,.278,1.8,1.0,0.80,0.00,.409,4.4,1.000,0.4,0.0,0.6,-1.82,-0.58,-1.67,-1.30,-0.44,-1.26,-0.53,0.21,2.32
"Young, Thaddeus",274,-0.57,"Young, Thaddeus",TOR,34,54,14.7,4.4,0.11,.176,3.1,1.4,1.00,0.09,.548,3.6,.692,0.5,0.8,1.6,-1.90,-1.40,-1.15,-1.13,0.06,-1.08,0.27,-0.15,1.39
"Sims, Jericho",275,-0.57,"Sims, Jericho",NYK,24,52,15.6,3.4,0.00,.000,4.7,0.5,0.29,0.54,.776,2.1,.750,0.3,0.5,1.8,-2.06,-1.51,-0.50,-1.53,-1.74,-0.21,0.80,-0.05,1.70
"Johnson, Jalen",276,-0.57,"Johnson, Jalen",ATL,21,71,14.9,5.7,0.42,.283,4.1,1.2,0.58,0.48,.494,4.6,.613,1.1,0.6,1.6,-1.71,-1.11,-0.73,-1.21,-1.01,-0.32,-0.01,-0.58,1.58
"Ross, Terrence",277,-0.57,"Ross, Terrence",PHO,31,63,21.1,8.3,1.51,.368,2.4,1.5,0.56,0.16,.430,7.4,.794,0.5,0.7,1.5,-1.31,-0.11,-1.41,-1.08,-1.06,-0.95,-0.66,-0.02,1.48
"Wiggins, Aaron",278,-0.57,"Wiggins, Aaron",OKC,23,71,18.5,6.8,0.68,.390,3.0,1.1,0.56,0.21,.512,5.2,.838,1.0,0.8,1.6,-1.53,-0.88,-1.19,-1.25,-1.04,-0.85,0.12,0.10,1.39
"Okeke, Chuma",279,-0.57,"Okeke, Chuma",ORL,24,27,19.2,4.7,0.96,.302,3.6,1.4,0.70,0.41,.352,4.5,.762,0.8,0.6,1.5,-1.86,-0.61,-0.95,-1.14,-0.69,-0.46,-0.90,-0.09,1.56
"Okogie, Josh",280,-0.57,"Okogie, Josh",PHO,24,72,18.8,7.3,0.92,.335,3.5,1.5,0.78,0.47,.391,5.8,.724,2.7,0.9,1.6,-1.46,-0.66,-0.98,-1.10,-0.50,-0.34,-0.83,-0.56,1.27
"Warren, TJ",281,-0.57,"Warren, TJ",PHO,29,42,16.4,7.5,0.52,.333,2.9,1.0,0.52,0.29,.489,6.4,.800,0.8,0.5,1.5,-1.44,-1.02,-1.23,-1.33,-1.15,-0.70,-0.05,-0.01,1.75
"Green, JaMychal",282,-0.58,"Green, JaMychal",GSW,32,57,14.0,6.4,0.74,.378,3.6,0.9,0.42,0.40,.540,4.4,.776,1.2,0.9,1.8,-1.60,-0.82,-0.92,-1.35,-1.41,-0.47,0.27,-0.09,1.20
"Ivey, Jaden",283,-0.58,"Ivey, Jaden",DET,20,74,31.1,16.3,1.62,.343,3.9,5.2,0.82,0.23,.416,13.3,.747,4.8,3.2,3.3,-0.10,-0.01,-0.80,0.57,-0.38,-0.81,-1.45,-0.70,-1.53
"Watford, Trendon",284,-0.58,"Watford, Trendon",POR,22,62,19.1,7.4,0.40,.391,3.8,2.1,0.52,0.19,.560,5.2,.720,1.6,1.1,1.9,-1.45,-1.13,-0.84,-0.82,-1.16,-0.88,0.47,-0.36,0.94
"Nowell, Jaylen",285,-0.58,"Nowell, Jaylen",MIN,23,66,19.2,10.8,1.03,.291,2.6,2.0,0.64,0.08,.451,9.5,.778,1.5,1.0,1.6,-0.93,-0.55,-1.35,-0.86,-0.86,-1.11,-0.58,-0.10,1.10
"Sharpe, Shaedon",286,-0.58,"Sharpe, Shaedon",POR,19,80,22.2,9.9,1.28,.360,3.0,1.2,0.48,0.30,.472,8.1,.714,1.3,1.0,1.7,-1.07,-0.33,-1.20,-1.23,-1.27,-0.67,-0.25,-0.31,1.07
"Biyombo, Bismack",287,-0.59,"Biyombo, Bismack",PHO,30,61,14.3,4.3,0.00,.000,4.3,0.9,0.30,1.44,.578,3.4,.357,1.1,0.8,1.9,-1.92,-1.51,-0.66,-1.34,-1.73,1.56,0.38,-1.39,1.32
"Jackson, Reggie",288,-0.59,"Jackson, Reggie",DEN,32,68,24.4,10.2,1.41,.333,2.1,3.4,0.69,0.09,.411,9.4,.910,1.1,1.7,1.7,-1.02,-0.20,-1.55,-0.23,-0.72,-1.09,-1.09,0.33,0.29
"Joseph, Cory",289,-0.59,"Joseph, Cory",DET,31,62,19.8,6.9,1.13,.389,1.7,3.5,0.55,0.15,.427,5.7,.792,1.2,0.9,1.4,-1.53,-0.46,-1.71,-0.20,-1.08,-0.98,-0.53,-0.04,1.23
"Lee, Damion",290,-0.59,"Lee, Damion",PHO,30,74,20.4,8.2,1.49,.445,3.1,1.3,0.41,0.09,.442,6.1,.904,1.4,1.1,1.6,-1.33,-0.13,-1.16,-1.15,-1.45,-1.08,-0.45,0.39,1.05
"Barrett, R.J.",291,-0.59,"Barrett, R.J.",NYK,22,73,33.9,19.6,1.66,.310,5.0,2.8,0.42,0.21,.433,16.1,.740,5.4,2.2,2.5,0.41,0.03,-0.34,-0.53,-1.40,-0.86,-1.37,-0.89,-0.38
"Graham, Devonte'",292,-0.59,"Graham, Devonte'",SAS,27,73,18.3,7.4,1.63,.352,1.7,2.7,0.60,0.22,.374,5.9,.748,1.8,0.7,1.1,-1.45,0.00,-1.72,-0.56,-0.94,-0.83,-1.00,-0.26,1.45
"Muscala, Mike",293,-0.59,"Muscala, Mike",BOS,31,63,15.0,6.1,1.29,.391,3.2,0.8,0.24,0.38,.449,4.6,.769,0.8,0.4,1.6,-1.65,-0.32,-1.09,-1.40,-1.87,-0.52,-0.30,-0.08,1.88
"Nwora, Jordan",294,-0.60,"Nwora, Jordan",IND,24,62,19.2,8.7,1.39,.408,3.7,1.4,0.39,0.23,.436,7.2,.791,1.4,1.1,1.2,-1.25,-0.22,-0.89,-1.12,-1.49,-0.82,-0.59,-0.04,1.04
"Tate, Jae'sean",295,-0.60,"Tate, Jae'sean",HOU,27,31,21.9,9.1,0.42,.283,3.8,2.7,0.68,0.23,.480,7.4,.725,2.2,1.5,3.4,-1.19,-1.12,-0.85,-0.55,-0.76,-0.82,-0.15,-0.46,0.50
"Horton-Tucker, Talen",296,-0.60,"Horton-Tucker, Talen",UTA,22,65,20.2,10.7,0.89,.286,3.2,3.8,0.63,0.45,.419,9.4,.750,2.6,1.9,1.7,-0.94,-0.68,-1.08,-0.07,-0.87,-0.39,-0.99,-0.36,-0.01
"Drummond, Andre",297,-0.60,"Drummond, Andre",CHI,29,68,12.6,5.9,0.00,.000,6.6,0.5,0.66,0.41,.603,4.1,.536,1.8,1.1,1.7,-1.68,-1.51,0.29,-1.53,-0.80,-0.46,0.61,-1.33,0.99
"Watanabe, Yuta",298,-0.61,"Watanabe, Yuta",BKN,28,58,16.0,5.6,1.03,.444,2.4,0.8,0.43,0.29,.491,4.0,.723,0.8,0.4,1.4,-1.73,-0.55,-1.42,-1.38,-1.38,-0.69,-0.02,-0.18,1.86
"Cain, Jamal",299,-0.61,"Cain, Jamal",MIA,23,18,13.3,5.4,0.39,.350,2.9,0.7,0.61,0.06,.561,3.7,.773,1.2,0.3,1.2,-1.75,-1.15,-1.22,-1.45,-0.92,-1.15,0.33,-0.10,1.92
"Davis, Terence",300,-0.61,"Davis, Terence",SAC,25,64,13.1,6.7,1.39,.366,2.2,1.0,0.67,0.19,.423,5.7,.791,0.7,0.8,1.6,-1.55,-0.22,-1.52,-1.28,-0.77,-0.89,-0.57,-0.03,1.32
"Branham, Malaki",301,-0.62,"Branham, Malaki",SAS,19,66,23.5,10.2,1.17,.302,2.7,1.9,0.52,0.11,.439,9.2,.829,1.1,1.2,1.7,-1.03,-0.43,-1.28,-0.90,-1.17,-1.05,-0.71,0.07,0.94
"Milton, Shake",302,-0.62,"Milton, Shake",PHI,123,76,20.6,8.4,0.74,.378,2.5,3.1,0.33,0.17,.478,6.6,.853,1.5,1.3,1.6,-1.30,-0.82,-1.38,-0.36,-1.64,-0.93,-0.16,0.21,0.82
"Wainright, Ishmail",303,-0.62,"Wainright, Ishmail",PHO,28,60,15.3,4.2,0.95,.329,2.3,0.9,0.62,0.37,.370,3.8,.839,0.5,0.4,2.0,-1.94,-0.63,-1.46,-1.36,-0.91,-0.54,-0.66,0.05,1.88
"Osman, Cedi",304,-0.62,"Osman, Cedi",CLE,27,77,20.1,8.7,1.51,.372,2.3,1.5,0.44,0.14,.451,6.9,.694,1.4,0.7,1.6,-1.25,-0.11,-1.47,-1.09,-1.35,-0.98,-0.42,-0.41,1.51
"Hernangomez, Guillermo",305,-0.62,"Hernangomez, Guillermo",NOR,28,38,12.1,6.9,0.08,.273,4.7,0.9,0.45,0.34,.527,4.4,.779,2.7,1.0,1.7,-1.53,-1.43,-0.46,-1.36,-1.34,-0.59,0.19,-0.17,1.09
"Barlow, Dominick",306,-0.63,"Barlow, Dominick",SAS,19,28,14.6,3.9,0.00,.000,3.6,0.9,0.36,0.68,.535,3.1,.720,0.9,0.5,2.0,-1.98,-1.51,-0.91,-1.37,-1.57,0.07,0.16,-0.20,1.68
"McClung, Mac",307,-0.63,"McClung, Mac",PHI,23,2,20.5,12.5,2.00,.364,5.0,4.5,0.00,0.00,.450,10.0,.600,2.5,1.5,1.5,-0.67,0.35,-0.35,0.25,-2.47,-1.26,-0.62,-1.37,0.52
"Toppin, Obi",308,-0.63,"Toppin, Obi",NYK,24,67,15.7,7.4,1.27,.344,2.8,1.0,0.34,0.18,.446,6.3,.809,0.7,0.6,1.0,-1.45,-0.33,-1.26,-1.31,-1.60,-0.91,-0.42,0.01,1.64
"Diallo, Hamidou",309,-0.63,"Diallo, Hamidou",DET,24,56,17.8,9.3,0.09,.238,3.5,1.0,0.95,0.29,.573,6.7,.588,2.6,1.3,2.2,-1.16,-1.42,-0.99,-1.30,-0.07,-0.70,0.73,-1.53,0.80
"Kornet, Luke",310,-0.63,"Kornet, Luke",BOS,27,69,11.6,3.8,0.04,.231,2.9,0.8,0.16,0.67,.665,2.5,.821,0.6,0.4,1.2,-2.00,-1.47,-1.24,-1.41,-2.07,0.04,0.57,0.02,1.89
"Gabriel, Wenyen",311,-0.63,"Gabriel, Wenyen",LAL,25,69,14.9,5.4,0.14,.278,4.1,0.5,0.38,0.51,.596,3.8,.619,1.2,0.7,2.1,-1.76,-1.37,-0.71,-1.52,-1.52,-0.27,0.53,-0.61,1.52
"Bitadze, Goga",312,-0.63,"Bitadze, Goga",ORL,23,38,12.0,4.4,0.16,.231,3.6,1.0,0.42,0.68,.552,3.3,.548,1.1,0.6,1.7,-1.91,-1.36,-0.93,-1.29,-1.41,0.08,0.26,-0.77,1.62
"Garuba, Usman",313,-0.64,"Garuba, Usman",HOU,20,75,12.9,3.0,0.32,.400,4.1,0.9,0.59,0.39,.483,2.4,.617,0.6,0.6,1.8,-2.12,-1.21,-0.73,-1.37,-0.99,-0.50,-0.05,-0.32,1.57
"Sumner, Edmond",314,-0.64,"Sumner, Edmond",BKN,27,53,13.9,7.1,0.58,.356,1.5,1.3,0.58,0.19,.461,5.1,.917,2.0,0.9,1.6,-1.49,-0.96,-1.80,-1.18,-0.99,-0.89,-0.24,0.64,1.19
"Johnson, Stanley",315,-0.64,"Johnson, Stanley",SAS,26,30,15.6,5.9,0.60,.450,3.2,2.2,0.53,0.20,.537,4.1,.667,1.3,1.1,1.6,-1.68,-0.95,-1.11,-0.76,-1.12,-0.87,0.23,-0.48,1.00
"Jones, Derrick",316,-0.64,"Jones, Derrick",CHI,25,65,13.8,4.9,0.42,.338,2.4,0.5,0.45,0.57,.500,3.5,.738,1.3,0.4,1.3,-1.83,-1.12,-1.44,-1.52,-1.34,-0.15,0.02,-0.23,1.86
"Tucker, PJ",317,-0.64,"Tucker, PJ",PHI,37,75,25.6,3.5,0.73,.393,3.9,0.8,0.52,0.20,.427,3.0,.826,0.3,0.6,2.4,-2.04,-0.83,-0.80,-1.39,-1.15,-0.87,-0.29,0.01,1.62
"McDermott, Doug",318,-0.64,"McDermott, Doug",SAS,30,64,20.5,10.2,1.92,.413,2.2,1.4,0.20,0.09,.457,8.2,.757,1.1,0.9,1.8,-1.02,0.27,-1.52,-1.12,-1.96,-1.08,-0.43,-0.14,1.23
"Rubio, Ricky",319,-0.64,"Rubio, Ricky",CLE,32,33,17.2,5.2,0.64,.259,2.1,3.5,0.79,0.18,.345,5.4,.800,1.1,0.9,1.5,-1.79,-0.92,-1.54,-0.20,-0.48,-0.90,-1.12,-0.01,1.19
